t,tau,beta,c,y0,dtau,dbeta,dc,dy0
26.4,4.913279146456101,0.7892639159069014,0.006595231781972598,1.0032707425890803,0.269334971438975,0.04125288585487955,0.00023947712229652657,3.079754901512666e-05
