t,tau,beta,c,y0,dtau,dbeta,dc,dy0
192.5,2.9446470592181835,0.6730338145162738,0.02549987967642587,1.0024237320168612,0.13827824121826476,0.019345866639452113,0.0006378355868013732,1.3090683704105712e-05
