t,tau,beta,c,y0,dtau,dbeta,dc,dy0
402.0,5.240378666701236,0.725182827410554,0.03102518117413878,1.0021911692032106,0.252214428230344,0.023854176089582246,0.0008360154180757807,1.646070381372274e-05
