t,tau,beta,c,y0,dtau,dbeta,dc,dy0
26.4,5.497654124742246,0.7819022400493274,0.03153749116603222,1.0026796383107033,0.1602582093535789,0.02256148153428821,0.0006250285848521825,9.267980965631438e-05
