t,tau,beta,c,y0,dtau,dbeta,dc,dy0
192.5,3.730729131747312,0.6339356502159846,0.024307713039760148,1.0024861132518454,0.18681729331217128,0.017807241278896727,0.0006250639097728246,1.3983062096698441e-05
