t,tau,beta,c,y0,dtau,dbeta,dc,dy0
600.2,5.335210875472768,0.7301447377100165,0.03241537817683718,1.0021804669389807,0.1940794731544623,0.017877753757597915,0.0006735924686074839,9.69505504048785e-06
