t,tau,beta,c,y0,dtau,dbeta,dc,dy0
54.1,0.5554237654503246,0.7435622607747329,0.01973488123393769,1.0024849168248289,0.08489462284630382,0.07861715027015653,0.0017471424071154886,2.729939909894183e-05
