t,tau,beta,c,y0,dtau,dbeta,dc,dy0
147.4,2.684635378167459,0.6159845345488645,0.024486688279485153,1.0024914113868555,0.1768766013421599,0.021887803466092676,0.0008101596599076074,1.7674915620913792e-05
