t,tau,beta,c,y0,dtau,dbeta,dc,dy0
100.2,5.165474184722832,0.7179508951586328,0.03304801699859691,1.0021972175962062,0.4671733911524472,0.044145015845653376,0.0017165317002669266,6.577643059522903e-05
