t,tau,beta,c,y0,dtau,dbeta,dc,dy0
100.3,5.120773911192699,0.7082227970928574,0.033293702822799025,1.0021541740975566,0.4546243699424374,0.04191156682146361,0.00168249133521078,6.369155913562495e-05
