t,tau,beta,c,y0,dtau,dbeta,dc,dy0
502.5,2.201127140042488,0.6797079327881661,0.02552611457654618,1.0022634794482546,0.22478279265712153,0.04255990285426993,0.001396597991459674,1.4632204682290527e-05
