t,tau,beta,c,y0,dtau,dbeta,dc,dy0
603.0,0.27463617001102697,0.6413433130534569,0.023803017892719422,1.0022478549800615,0.14806264929686078,0.18545984503163393,0.006798600435456193,1.7681398070376763e-05
