t,tau,beta,c,y0,dtau,dbeta,dc,dy0
552.8,0.5925616706308705,0.5602654308370442,0.02530059538139924,1.0022740247818835,0.18998890534158583,0.08027530595898306,0.003856230778143923,1.5914966757021317e-05
