t,tau,beta,c,y0,dtau,dbeta,dc,dy0
10.5,0.5934646602962015,0.7127667991421928,0.023981318846401645,1.0025707390840284,0.2172825487546203,0.18105486672665705,0.004945600676636308,0.0002272465830855278
