t,tau,beta,c,y0,dtau,dbeta,dc,dy0
603.0,4.940655674849096,0.7052407052786975,0.029247110816132356,1.0022089906252822,0.2680547641407057,0.024980103917902743,0.000870523228820008,1.3175685438392528e-05
