t,tau,beta,c,y0,dtau,dbeta,dc,dy0
30.2,2.201833426965539,1.0778593398494474,0.029379750281590657,1.0024333655904412,0.44321766191560513,0.27086007137543594,0.00438323805250487,0.0002823753625301404
90.5,4.61049019390422,1.0543860638448541,0.029984879863544166,1.002583631578671,0.5075616851760723,0.14516631578411984,0.0024576934596041494,0.00025361341971556517
150.8,5.552336875295933,0.9342202005930755,0.029769672125950313,1.0022892280211242,0.6130542307056353,0.11413881581944109,0.002327631454125943,0.00027385103657511027
211.1,5.677559944097746,0.9763058223216973,0.02901815875287304,1.0026887486045564,0.5705906587554935,0.11438431795289711,0.0021144906337338524,0.00025356693425796287
271.4,5.600521322278915,0.7387932016477111,0.03212407177070944,1.0015100025958719,0.9562108174467626,0.11488752708236334,0.0035772497076687784,0.0004803829323371028
