t,tau,beta,c,y0,dtau,dbeta,dc,dy0
603.0,2.176898585217945,0.6750045694139799,0.025647495868475676,1.0022377852984414,0.24144901333341684,0.045388258844329996,0.001516580737815149,1.432001123407415e-05
