t,tau,beta,c,y0,dtau,dbeta,dc,dy0
603.0,2.1833105672889683,0.6777282277656703,0.025587623459852285,1.0022460164804556,0.21569885038527054,0.0408439515396888,0.0013513943927462148,1.2816310141291916e-05
