t,tau,beta,c,y0,dtau,dbeta,dc,dy0
603.0,4.411592618260854,0.716307732684951,0.028044357170592563,1.0022225448841056,0.36585114745009817,0.03967133632869683,0.0012894921441817088,1.85579124652823e-05
